external_id,source_zip,source_domain,call_direction,text_hash,pseudo_call_code,pseudo_label_confidence,should_use_for_training,rationale
332305110004771long_transcript,medicare_inbound.zip,medicare,inbound,65d19734b4a809d1e99ff3d5038da741ea1f4e1b390572abb8e0796681085da5,"OPENING, ACTIVE_LISTENING, CURIOUS_EXPLORATION",0.7,False,"Internal coordination call starting with a greeting, involving active listening and exploration of lead sources from emails."
e0e271cd9816493c95ff78886c6d54c7_transcript,home_service_inbound.zip,home_service_telecom,inbound,9a4094952a4d61a7be25b3a5b0bdfe655e89cd1390a683ff7e2ee6d5c5c4a8c4,"OPENING, PASSIVE_AGREEMENT, ACTIVE_LISTENING, STALLING_FOR_TIME",0.8,True,Greeting is present; agent uses stalling phrases while checking order status and customer provides passive agreement to a callback.
592ba777884d40bbaf330a54fa97e086_transcript,medicare_inbound.zip,medicare,inbound,6d9f5800e5124d4a621232ecab219a62846d10b42f249b84e2c139ba96337bea,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, SUCCESSFUL_SALE, NEEDS_ANALYSIS",0.95,True,"Agent greets customer, analyzes boarding needs, pitches luxury vs classic suites with pricing, and customer commits to the luxury option."
e54dbe8883014e46829d236fd8ee530b35550281_transcript,medicare_inbound.zip,medicare,inbound,59e6a3efec2edcd23c903df83f45ec80d4a9b13233dc5e6e6efcf806506739bd,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.85,True,"Contains a greeting, agent asks for pet and owner details, and customer explores availability for grooming services."
2021-08-27-14-52-42_a755b0c0-5e60-46d0-bbdf-69aee66fffe2_RGBAF950FD8C0A98E291CBDE45721FE26CAADFFC219CWPKY01_-_Copy_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,cc072a20f22b323933aa874074c907ac5d38bb175a2eec547669ceea92eda46d,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,"Includes greeting, discussion of dental plan benefits, and verification of Medicare eligibility and zip code."
d5a10dce486f4285ba786eb8a8580fb9_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,df43d2316cb0411fcc7e1d658de047bfc20f8135a970449ed26b48713c69e1ec,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.8,True,"Greeting is present, agent collects customer contact and location info, and acknowledges the emergency water leak."
dd785ba3b20f49569c001ac70a8e7e24_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,96acabdfa9c99338614721a9286a75f090e2666ec6b0b13ac4ce9297b1e1fec0,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, HARD_REJECTION",0.85,True,"Greeting present, agent explains the estimate process and asks for glass specs, ending with a clear customer rejection."
105fe7dc2e4d4aab9b65cf8ef7faab94_transcript,automotive_inbound.zip,automotive,inbound,f780e2edd01b783f40ca3d6a44689a58dc119726cea42ad0b75ce595fc2cafb7,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting present, agent offers a credit application, asks for vehicle details, and discusses the down payment amount."
6018982740_transcript,insurance_outbound.zip,insurance,outbound,0f94c2d4886871f9fab80bb0cd2639713c8829e28d9da0e98c101c57c83f9a3d,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Contains greeting, a pitch for Medicare upgrades with money-back benefits, mentions of no additional cost, and verification of Medicare parts A and B."
2021-08-30-20-37-10_90237ad7-35ae-472d-9d8a-34502eb7143a_RGBC893749CED56DB84E055B1A1EF482D19EE39BB95PJ2M001_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,85ffb1db67df8f9e5b7f2131040189a01b4a67a26903f07af1cc71e45758af9e,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.9,True,"Includes a greeting and a detailed intake process verifying zip code, state, Medicare eligibility, and personal identification details."
d845964365174f86a292b6f3d3cb3c4b_(2)_transcript,home_service_inbound.zip,home_service_telecom,inbound,5567558ba0a5d246bf82e53e936740443f951b0429a16cb98bdf3c52c5216746,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.85,True,Starts with a greeting; customer explores if the company provides window glazing services and agent collects contact information.
81cc7adf39d34e37a0238705f5e75282_transcript,medicare_inbound.zip,medicare,inbound,89d17b9516c4756dd0783c90ddf9b9f0d814b1bf9842d0570a59d1b79cf20f44,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.85,True,Greeting present; customer asks about hours of operation and the agent analyzes insurance network compatibility.
e1d59303b6d048b18eeb1e7cfc0ee7e9_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,1c0da3bfb72537ba9c5660fbc277a3f9dbb9bac3274768f4683f5500725f9dec,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,Greeting present; extensive needs analysis regarding roof details and a specific request for quotations/pricing.
4c8953b7849b4cab85f2cd7ddf3cd162_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,d3033371cbc506394fc467919ba828dd43025b5cfcae94f8e4bfc51e6a03a17e,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.9,True,"Contains a clear greeting, agent asks for customer details to locate a file, and uses active listening to clarify the request."
8706310606_P2_transcript,insurance_outbound.zip,insurance,outbound,3ad0e6404088cbecd74d23a16142e560631e25c0d23d8a87d3cbc60792f86bf3,"PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.95,True,"Agent pitches benefits, mentions premium costs, verifies eligibility/Medicare status, and customer provides passive agreement."
ebf361200b8b411ab69fab118e654c16 (1)_transcript,medicare_inbound.zip,medicare,inbound,37e725072961f3fa447ab7af0887ccdee617443ce6695bbe7c8f28157b97a559,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.9,True,"Includes a formal opening, agent asks for patient name and insurance details to check availability, and confirms information."
3183528071_transcript,insurance_outbound.zip,insurance,outbound,8d1907ade101e38c604e36c9cce1bfc2cc5e5c6ba7167b4374ca53e0b86031f7,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.95,True,"Greeting present, agent pitches Medicare benefits, discusses premiums/costs, verifies eligibility, and customer agrees passively."
b071712c33a3467fa09115951432124b_transcript,medicare_inbound.zip,medicare,inbound,6c007815f4dc64ce23b569da253b58bf6899c31bebae584bbee2456ea1cd676b,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING, SUCCESSFUL_SALE",0.9,True,"Greeting present, agent analyzes scheduling needs, listens to preferences, and successfully books the grooming appointment."
18517e6328c04f04bccee73169a63573_transcript,medicare_inbound.zip,medicare,inbound,0bef745723283df1d8c74a5d9de0f290847ba975810a4e5f4c158275549d0464,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, WARM_LEAD",0.9,True,"Contains greeting, inquiry about daughter's medical needs, discussion of financing/costs, and customer expressing positive sentiment about the organization."
1da93440cf8c4718ae467bc315c3c5a4_transcript,home_service_inbound.zip,home_service_telecom,inbound,6fc1f51f16dac4e43abb15b46f1f32cc8e8b56835079b7d2be43be3716cde8af,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, FEE_DISCUSSION",0.9,True,"Includes greeting, collection of customer contact details, explanation of the inspection service process, and a request for pricing."
9b81b9f4e8e945348f214f2207d6f0443680022_transcript,medicare_inbound.zip,medicare,inbound,929877d312fe4297488e1c154ae1920a2950966104878f9cf960dc92edf07021,"OPENING, NEEDS_ANALYSIS, CLOSING_NEGOTIATION, ENTHUSIASTIC_AGREEMENT",0.85,True,"Greeting present, agent asks for equipment manufacturer details, proposes a specific appointment time, and customer agrees enthusiastically."
DMEMED_rmbpo17_20211117-124715_7244389082_4822505-all_transcript,medical_equipment_outbound.zip,medical_equipment,outbound,ce73ca246fd1dc4fe5a5f6566c16784d72f1165a19f1b6357a85911e9aa5bd73,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, SUCCESSFUL_SALE",0.95,True,"Greeting present, agent verifies Medicare eligibility, pitches specific benefits, and proceeds to fill out the enrollment form."
2220a665e54b4a87ac16c53f4af9ce92 (1)_transcript,medicare_inbound.zip,medicare,inbound,c962f669b3c28977e496e80b9c97b5d456866dbb4f8b32d302c868d2dbecc1c8,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.8,True,"Greeting present, customer requests records and scheduling, and agrees to the agent's proposed plan of action."
DMEMED_rmbpo19_20211015-143922_7276453203_3891924-all_transcript,medical_equipment_outbound.zip,medical_equipment,outbound,06578d61976c937442517dc495ad64b69d48b856c7d8359e2e19aedf3c496dee,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,"Contains a greeting, verification of current Medicare coverage, and a pitch regarding new plans for the open enrollment period."
9036642992_transcript,insurance_outbound.zip,insurance,outbound,6768b2a0edeb27f2687da72e1625cf2de837a7b197662c835e78ef75c90bce41,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, SUSPICIOUS_PROBING",0.95,True,"Includes greeting, pitch for additional benefits, eligibility check for Part A/B, and customer expressing distrust about providing information."
588c75b9c35f416da0aa35516d7344e6_transcript,automotive_inbound.zip,automotive,inbound,a1b2a2c939c3937b4a38f998a580239064adfef34835a3153b5d06fd7cb50d93,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, CLOSING_NEGOTIATION",0.85,True,"Greeting present, specific vehicle pitch, discussion of cash payment, and agent attempting to close via docusign."
1e8b41906b6f4f809675c61ead239ccf_transcript,automotive_inbound.zip,automotive,inbound,c02e8419ed42da07bcb935fde0b9c3c40590f2f526db1d04f0c466fcedb9d0e0,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.8,True,"Greeting and coordination of a service appointment, including verifying customer details and preferred rescheduling times."
04eb6d032ed5491890d93ea145b5cc69_transcript,medicare_inbound.zip,medicare,inbound,bb5a6095d685d91f2c4b07b66c5c323a7b600ca43bf785c8d873dfac63e2e10b,"OPENING, NEEDS_ANALYSIS, OVERWHELMED_CONFUSION",0.85,True,"Greeting, identity verification for appointment lookup, and customer expressing confusion and distress over a missed appointment."
90d5c38becfa4cd38d49aa3ba093142c_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,a6d85bb6f951e3807334b74ca0656962d7b842f9d8006b7d5c202cdf6b1abc85,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Contains a greeting, agent asks about vehicle usage and contact details, and the customer explicitly asks about the price."
21edb1dd87b4451fb7d185104e10c918_transcript,medicare_inbound.zip,medicare,inbound,a3a6c9760fd857b7d72b8f9ca37495789bd09b465281e8c41edab1b6555cc3a2,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.85,True,"Includes a greeting, agent analyzes the customer's procedural needs for scheduling, and the customer explores appointment options."
4d49da9278104709be3207b3065ffa01_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,0a0fa21cac335420c0f7fa883b8c95ca65169c75036877de0340d0a7c0121087,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Greeting is present, agent collects location and contact info to route the call, and customer is seeking a service estimate."
493c32e0730444f9b88eaef97c4596fe_transcript,automotive_inbound.zip,automotive,inbound,fca5923a02a69f2f8ac5a6aaa74d22d2ab2aed9f362f90f74ee0fb10283a8aa6,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.95,True,"Greeting is present, agent performs detailed needs analysis on car specifications (color, trim, sunroof), and customer explores inventory."
aacc2c638a5d4adab9bae243efc55d39_transcript,home_service_inbound.zip,home_service_telecom,inbound,6a359559661642ccae3dd2be443ab3785c46174b1d1e3d33b32d3552d1dd5b83,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Greeting is present, agent explains the service process (pitch), collects customer details, and customer asks about the estimation process."
485dea7137094745b3a215744250e1c936754629_transcript,medicare_inbound.zip,medicare,inbound,72de7eb2504338f395aec727e678b9b3d17244c74abad7afb68c047c6aabe9b2,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.8,True,"Contains greeting, agent analyzes scheduling needs, and customer asks about the validity of a wellness certificate."
a50a08611217434ebcb7638021c3e79c_transcript,medicare_inbound.zip,medicare,inbound,d8e7578ff0d096143b45bade52ad6eaa691cfe47aa27abfec3124cfa983cb2bf,"OPENING, NEEDS_ANALYSIS",0.9,True,Greeting is present and agent asks for patient details and specific medical documentation needs.
8179965390_transcript,insurance_outbound.zip,insurance,outbound,5e4dea9d7a2ea763c0683f2ff6bc3bf4897338ddf0b174e5aecf238953bdecc0,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, ENTHUSIASTIC_AGREEMENT, SUCCESSFUL_SALE",0.95,True,"Outbound call with a clear pitch of benefits, mention of zero cost, strong customer agreement, and commitment to enroll."
d3babece1de24fd9982cb928ec3490ac_transcript,automotive_inbound.zip,automotive,inbound,142980acae56d66a50a07386f6f365f6f8522e7e6edb2dd8938061fa01eb1f9a,"OPENING, NEEDS_ANALYSIS",0.9,True,Greeting present and agent performs needs analysis by requesting VIN and account information.
68dde699279a46f49b6fcc5487b84a2b_transcript,automotive_inbound.zip,automotive,inbound,1d737a63ab0a6e307511a9218e1268ff4c294cbc185116b998525a54d59143b2,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SUCCESSFUL_SALE",0.95,True,"Greeting present, agent verifies quote and shipping, discusses the final price, and successfully processes payment."
e99e6ce2ebfd461abbacc80d7f58b9fb_transcript,home_service_inbound.zip,home_service_telecom,inbound,63d05a123da159f9ca087ff999b609ce95d68b67fe14dc32952b2c7c8fe8da6b,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Contains a greeting, agent analyzes the invoice/customer needs regarding unpainted ceilings, and discusses the additional cost."
3ffd40967dca4d25bb4a1524c4160338_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,3abcc846372f77657ab6cdda94c7d950e75513e9e2691182a67ed40a528855d2,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH",0.9,True,"Includes a greeting, agent probes for transmission preference (automatic vs manual), and presents available vehicle options."
9f0ab3b71e7040f58d558d927eb102e1_transcript,home_service_inbound.zip,home_service_telecom,inbound,b1dc3e88b05abcfd3eec9e5799e66ac0b19d1c8158c8d2ca5c6f215eec99ee86,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting is present, agent asks clarifying questions about the window location, and provides a price quote."
79f58ea087764fcf8e4d517fe626486c_transcript,medicare_inbound.zip,medicare,inbound,69407225d580664d1f63804c93d65def7298c2275a46ddefd96a064f3c395be0,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SUCCESSFUL_SALE",0.95,True,"Greeting present, agent asks about pet history and breed, discusses starting prices, and customer explicitly agrees to book."
7407783248_transcript,insurance_outbound.zip,insurance,outbound,76fd3ce9834dac239ded1cdd929523eaa01f8df2139c51004c9f04f3b6d30288,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Greeting present, agent pitches multiple Medicare benefits, discusses costs/money back, and verifies eligibility (Part A and B)."
88e3042f3f694b378de2965ba31c5a8c_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,62f6443e992e53a741ce47e34dd17d687ac31b3917a921eab9067cafb707fa93,"OPENING, NEEDS_ANALYSIS, WARM_LEAD",0.9,True,"Contains a greeting, agent collects customer details for an estimate, and the customer initiated the call seeking a specific service."
629bc5256992458781c4a1536cb5dc5a_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,caeec20fa9da6fd147a7d54cefe7a9bf4c194f8070c2c42b0c8260766e4f72bc,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, PRODUCT_PITCH",0.95,True,"Includes greeting, detailed vehicle inquiry, a specific price quote for glass replacement, and a pitch for the service."
9d232a323d42463b9465e71cceeb4656 (1)_transcript,home_service_inbound.zip,home_service_telecom,inbound,9523ec036e7f85fc4b1b23b61b2d9f1b9ba834eddb7523f4f7aae7936048ec34,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.85,True,"Greeting is present, agent verifies customer identity and contact details, and uses confirmation techniques to ensure accuracy."
332305180027227long_transcript,medicare_inbound.zip,medicare,inbound,cbb894f76169799094077ce4eda3cb1821bd235d20da301500e961ee9087bbdf,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.8,True,"Greeting present, agent verifies patient identity, and customer explores options for appointment timing and medication dosage."
5019910020_transcript,insurance_outbound.zip,insurance,outbound,b419fa3fae291f128126d8ecfd65c69ac5e18a8fc9867c45094e8a22701f33fe,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Greeting present, agent pitches Medicare benefits, discusses premiums/costs, and verifies eligibility and personal details."
782d80c5e1004e8aac737c0dd10822aa_transcript,medicare_inbound.zip,medicare,inbound,27902ed41e8724a1d8112b35b7ea665a5dc66ff28bf372d1d2d125517e7bf199,"OPENING, CURIOUS_EXPLORATION, FEE_DISCUSSION, NEEDS_ANALYSIS",0.9,True,"Contains greeting, customer inquiring about services and pricing, and agent collecting patient details for eligibility."
534e0a420abd41e09b8e5c0931025d5d_transcript,automotive_inbound.zip,automotive,inbound,99ab6c29d532e2dfc15245dfbd0a467c1b6b8ffa69a7ead6b4156e6e234ef80f,"OPENING, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.85,True,Greeting present; customer is inquiring about payment methods and requesting a check-holding arrangement.
7328073622_transcript,insurance_outbound.zip,insurance,outbound,a488c0eb7607d946f018340a421c4ec3c062dca8ebbcf9247ccc5c3303a7b070,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Outbound call with greeting, pitch for Medicare upgrades, mention of no cost, and verification of patient details."
7145393841_transcript,insurance_outbound.zip,insurance,outbound,d82961721c17faafa654f9fb5cc3e36a532b7784cb7736f4a2d56d534c126dfd,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Greeting, detailed pitch of Medicare benefits at no cost, and extensive verification of customer eligibility and identity."
ced832ce52ea467ba71906167a70ea5c36379607_transcript,medicare_inbound.zip,medicare,inbound,802f5cb6a071c44eddb3606748b3f0fa574bdff6e9f1df0c678ebae5512bd7aa,"OPENING, CURIOUS_EXPLORATION, PRODUCT_PITCH, FEE_DISCUSSION",0.9,True,"Greeting, customer asking about emergency procedures and room types, agent pitching suite options and pricing."
6103172042_transcript,insurance_outbound.zip,insurance,outbound,62af575766c864282feb7ddbc907903795dd9ce8087320ea6022d4f38e7858fe,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Contains greeting, pitch for Medicare benefits, verification of Part A/B eligibility, and discussion of premiums and co-payments."
332305150018002long_transcript,medicare_inbound.zip,medicare,inbound,ac448346c24e02bd1049d975d48b1745e785ce20b3ca6c0dacc1d4004dbe5dcf,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, ACTIVE_LISTENING",0.85,True,"Includes greeting, patient describing their dental situation (needs analysis), exploring options, and staff providing active listening and suggestions."
84ada23a9d5243058f1462a26fd5ba7837007017_transcript,medicare_inbound.zip,medicare,inbound,dc22b9e864904b03e3d0f71b301cebb26b9bd36d93f9906d2c0e4e260f1228a4,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.8,True,"Contains greeting, agent gathering patient/pet details for appointment scheduling, and confirming information provided by the caller."
36827856192d4ff9acabd373a289f41f36342589_transcript,medicare_inbound.zip,medicare,inbound,fe760b5ca2e6852359affd5497a20ca25cc4c1bd0d8a98a95aaa9627db0db37c,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH",0.9,True,"Includes greeting, discussion of the dog's medical condition for daycare eligibility, and a detailed pitch about the facility's luxury suites."
2020-04-03-16-06-51_225edd0c-75c5-11ea-a677-0eec45eb3237_2146f42c-75c5-11ea-9234-5dae7a34f58c_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,d391e266293f967e984a271aff5802009459a5c8517c5fb3d6b176f663383300,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, COMPETITOR_COMPARISON",0.95,True,"Contains greeting, extensive data collection for insurance quoting, inquiry about current provider, and current payment amounts."
5452899e992144a4a6aac380c59b3bbc_transcript,automotive_inbound.zip,automotive,inbound,35c42a00627aaa21468a7ebf362cb7528d475e32cc0efde35ee63f7772efc299,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FOLLOW_UP_EMAIL_REQUESTED",0.9,True,"Contains greeting, discussion of vehicle features (Tundra), trade-in analysis, and a specific request to send a build sheet via email."
9193842787_transcript,insurance_outbound.zip,insurance,outbound,d471a9ebfaa27d16b214bbc066b44f3ab46abe2f63ec23529b6fd4777735943b,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Includes greeting, pitch for Medicare benefits, eligibility questions (Part A/B), and mentions of zero cost/premiums."
2020-10-05-20-55-14_cd8da015-95c5-456b-b780-c05e21b2b1b6_v2wZtj88PQwqjZ27uvkMLFS2DISoihbCmU4Vk7k86IGGzS_P3B0B-7yw_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,e2065a948a56e2803752cb4ecfbaa99bfa7751ad4f5327ee7aae2c755c9647fa,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,Greeting present; extensive data collection for insurance quote; discussion of current monthly payments; customer asks for clarification on coverage levels.
5d6c34e5281d412eb650896fb685cd19_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,8572d17b25e91eed556e999668ade5773c458324f7573ec372b862f30551006d,"OPENING, OBJECTION_HANDLING, DEFENSIVE_POSTURE",0.8,True,"Greeting present; customer expresses frustration over part failures and costs, while the agent explains warranty terms to resolve the complaint."
recording-public_912_transcript,customer_service_general_inbound.zip,customer_service,inbound,a37351e6b460ba0b32b93d5fadbe28441fcbf4184e9fe22f9838ee2c07140e11,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Greeting present; agent asks about existing funeral policies, pitches a final expense plan, and provides a premium price range."
a200328f4f914caab6487b333715ae17_transcript,home_service_inbound.zip,home_service_telecom,inbound,5c907cb70a1d238c4be7526ce8804c665d28d7781e8547c166a7fa4b60d54ad6,"OPENING, NEEDS_ANALYSIS, ACTIVE_LISTENING",0.9,True,"Contains a greeting, agent gathers customer identity and appliance problem details, and acknowledges the customer's inconvenience."
2020-10-02-15-07-51_39a770f4-a7c0-490d-999a-848af277f649_v2t2qvEEiOLvtpa3NN7K5N7ajzLxx6PtCkdEoK45n3-2rB-dyFdht15g_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,63f224fdf1bc7d50479fd3c472dd51d924c4d2de036f80b54d4017437ba759d0,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SOFT_REJECTION",0.95,True,"Greeting present, extensive intake of insurance details, discussion of monthly payments, and customer declines the bundling offer."
1e48554c61d842e9ac86b383c53b751f_transcript,home_service_inbound.zip,home_service_telecom,inbound,ecfa4bf0fb888fa7dd5ac782795b5c8cc5d9c314bd483460094723388bd7be79,"OPENING, NEEDS_ANALYSIS, THREATENING_COMPLAINT",0.85,True,"Greeting present, agent analyzes the failed repair history, and customer threatens to seek a refund."
ea2284ef410e41ad831435eb6c78d7b0_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,2391a03ea73260a6343a5d66189f05c84aacbfe1b5acd14050c25c754243bc42,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Greeting present, customer inquires about pest control services, and agent gathers contact information."
2c8f161761454429adb614d6a64d5fad_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,cd1e6083b1a6de37ccda1e7dbf7a4287a85668444b17d014b4c62d3fe64869c5,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,"Greeting present, customer asks about a trade-in offer, and agent asks about financing and account details."
509180527146426c8dc73f96a69ac7c7_transcript,medicare_inbound.zip,medicare,inbound,db303acf733190065eecadd1981403d0cc9b326d7a72f91a07d3999613f0000a,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, FEE_DISCUSSION, SUCCESSFUL_SALE",0.95,True,"Contains greeting, patient history gathering, offer for an exam, price discussion, and agreement to schedule an appointment."
4f859346-497e-4fd4-a140-2c7a0f6cd23c_transcript,home_service_inbound.zip,home_service_telecom,inbound,d9640561dada3cd2a26d7f82cab9957a6f2ef93b055f688cc80e9143f65965b6,"OPENING, WARM_LEAD",0.8,True,Includes IVR opening and a customer leaving a voicemail specifically requesting a service estimate.
c706a880137146199222d2ec4fe1f550_transcript,home_service_inbound.zip,home_service_telecom,inbound,f372d5135bf79d0b0fadf3295db842e7c4194e6ac7a14e4890f2fd3f660f540e,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, WARM_LEAD",0.9,True,"Greeting present, agent analyzes the damage and location, offers an estimate, and customer agrees to it."
recording-public_1012_transcript,customer_service_general_inbound.zip,customer_service,inbound,f2d13a12b219629047a3cecd01d29d8d25610f3bbbccd347891c080d386f667b,"OPENING, NEEDS_ANALYSIS, WARM_LEAD",0.85,True,"Greeting present, agent asks about existing insurance policies to determine needs for a new coverage plan."
All_American_Deli_s-Subs-Such_(2)_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,0c1a6f7075a06c671558111d80bc2ada3e2cc11aa470b7304d283ec61c299c78,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, OBJECTION_HANDLING, SOFT_REJECTION",0.9,True,"Greeting present, agent pitches a plan upgrade and discusses costs; customer resists the need for a technician visit."
84bee5c465eb4e7c87fa866b281ffff3_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,2ee27d7d9ddf45bc646a996c5a95872f7392f9be853c1a4734b1e3d72002da3a,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,Contains greeting and agent asking for specific vehicle details to provide a windshield replacement estimate.
89d5630ada4e44da9da7c4edaf03b165_transcript,medicare_inbound.zip,medicare,inbound,8b86647279153fba2fb56a29ba7a9e5c3706f658e081cad9d90098d9d738f885,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.8,True,Greeting present; agent analyzes scheduling needs and customer agrees to check available dates.
332305170030712long_transcript,medicare_inbound.zip,medicare,inbound,ad35e94831290398a05dc2a48f218277fa758c9367a9770ce956695f8e1c8119,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SUCCESSFUL_SALE",0.9,True,"Greeting present, needs analyzed, 'no charge' mentioned, and customer commits to bringing in models for a new retainer."
07c8f9597ec341a29528307030af80d9_transcript,automotive_inbound.zip,automotive,inbound,a078b67d81fcc2705b1eebb9b84849085bf848e07931506cfb6d9b90f95cbd70,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,Greeting present; agent collects customer and vehicle information to facilitate a service appointment.
82235072d91f48f4af6d67dcd3b0365034986602_transcript,medicare_inbound.zip,medicare,inbound,d9725a6ad0850029474e22961b1baa09a9aea5270fe08b16c6650f826a83b76e,"OPENING, DEFENSIVE_POSTURE, FEE_DISCUSSION, OBJECTION_HANDLING, ANGRY_OUTBURST",0.9,True,"Greeting present; dispute over insurance coverage leads to customer anger, defensiveness, and agent attempting to handle the objection."
